year,month,origin_city,dest_city,pax_to,pax_from,total_pax
2019,6,Agartala,Hyderabad,486,471,957
2021,3,Agartala,Hyderabad,22,17,39
2021,4,Agartala,Hyderabad,324,257,581
2021,6,Agartala,Hyderabad,134,60,194
2021,7,Agartala,Hyderabad,113,103,216
2021,8,Agartala,Hyderabad,161,97,258
2021,9,Agartala,Hyderabad,135,82,217
2021,10,Agartala,Hyderabad,347,408,755
2024,9,Agartala,Hyderabad,604,789,1393
2024,10,Agartala,Hyderabad,2441,2899,5340
2024,11,Agartala,Hyderabad,2601,2826,5427
2024,12,Agartala,Hyderabad,2951,3047,5998
2025,1,Agartala,Hyderabad,2757,3103,5860
2025,2,Agartala,Hyderabad,2577,2606,5183
2025,3,Agartala,Hyderabad,2742,2959,5701
2025,4,Agartala,Hyderabad,2771,3002,5773
2025,5,Agartala,Hyderabad,2866,3034,5900
2025,6,Agartala,Hyderabad,3056,2849,5905
2025,7,Agartala,Hyderabad,2879,2631,5510
2025,8,Agartala,Hyderabad,2869,2814,5683
2025,9,Agartala,Hyderabad,2509,3092,5601
2025,10,Agartala,Hyderabad,3446,3517,6963
2025,11,Agartala,Hyderabad,3128,2786,5914
2025,12,Agartala,Hyderabad,3305,3250,6555
2026,1,Agartala,Hyderabad,3245,3410,6655
2026,2,Agartala,Hyderabad,3053,2919,5972
2026,3,Agartala,Hyderabad,2920,3205,6125
2026,4,Agartala,Hyderabad,2564,3791,6355
2019,5,Agartala,Imphal,824,1336,2160
2019,6,Agartala,Imphal,947,1455,2402
2019,7,Agartala,Imphal,1060,1401,2461
2019,8,Agartala,Imphal,1016,1567,2583
2019,9,Agartala,Imphal,624,1070,1694
2019,10,Agartala,Imphal,1534,1681,3215
2019,11,Agartala,Imphal,2236,2794,5030
2019,12,Agartala,Imphal,3573,2275,5848
2020,1,Agartala,Imphal,3055,4352,7407
2020,2,Agartala,Imphal,2938,3240,6178
2020,3,Agartala,Imphal,2718,1983,4701
2020,9,Agartala,Imphal,209,182,391
2020,10,Agartala,Imphal,1290,1464,2754
2020,11,Agartala,Imphal,1195,1910,3105
2020,12,Agartala,Imphal,1545,1303,2848
2021,1,Agartala,Imphal,1277,2188,3465
2021,2,Agartala,Imphal,1490,1968,3458
2021,3,Agartala,Imphal,1515,1912,3427
2021,4,Agartala,Imphal,1832,1015,2847
2021,6,Agartala,Imphal,16,0,16
2021,8,Agartala,Imphal,159,184,343
2021,9,Agartala,Imphal,703,835,1538
2021,10,Agartala,Imphal,968,1082,2050
2021,11,Agartala,Imphal,1379,1431,2810
2021,12,Agartala,Imphal,1580,1271,2851
2022,1,Agartala,Imphal,610,993,1603
2022,2,Agartala,Imphal,652,556,1208
2022,3,Agartala,Imphal,676,991,1667
2022,4,Agartala,Imphal,1234,1551,2785
2022,5,Agartala,Imphal,1363,1909,3272
2022,6,Agartala,Imphal,1241,1946,3187
2022,7,Agartala,Imphal,1116,2027,3143
2022,8,Agartala,Imphal,1066,1611,2677
2022,9,Agartala,Imphal,956,1544,2500
2022,10,Agartala,Imphal,1795,1845,3640
2022,11,Agartala,Imphal,1364,1697,3061
2022,12,Agartala,Imphal,1427,1437,2864
2023,1,Agartala,Imphal,1142,1624,2766
2023,2,Agartala,Imphal,881,856,1737
2023,3,Agartala,Imphal,1213,1341,2554
2023,4,Agartala,Imphal,1685,1880,3565
2023,5,Agartala,Imphal,948,3290,4238
2023,6,Agartala,Imphal,655,2994,3649
2023,7,Agartala,Imphal,995,1584,2579
2023,8,Agartala,Imphal,1249,2212,3461
2023,9,Agartala,Imphal,1003,1744,2747
2023,10,Agartala,Imphal,1261,3021,4282
2023,11,Agartala,Imphal,1395,2204,3599
2023,12,Agartala,Imphal,2556,1998,4554
2024,1,Agartala,Imphal,1386,2863,4249
2024,2,Agartala,Imphal,1382,1657,3039
2024,3,Agartala,Imphal,1485,2436,3921
2024,4,Agartala,Imphal,1186,1484,2670
2024,6,Agartala,Imphal,1557,2207,3764
2024,7,Agartala,Imphal,1375,1762,3137
2024,8,Agartala,Imphal,1258,1762,3020
2024,9,Agartala,Imphal,1326,1590,2916
2024,10,Agartala,Imphal,1951,2216,4167
2024,11,Agartala,Imphal,1218,1691,2909
2024,12,Agartala,Imphal,2118,1906,4024
2025,1,Agartala,Imphal,1880,2122,4002
2025,2,Agartala,Imphal,1245,1765,3010
2025,3,Agartala,Imphal,1851,1572,3423
2025,4,Agartala,Imphal,1764,2022,3786
2025,5,Agartala,Imphal,1893,1474,3367
2025,6,Agartala,Imphal,1689,1552,3241
2025,7,Agartala,Imphal,1530,1727,3257
2025,8,Agartala,Imphal,1804,2120,3924
2025,9,Agartala,Imphal,1792,1913,3705
2025,10,Agartala,Imphal,2070,1782,3852
2025,11,Agartala,Imphal,1615,1507,3122
2025,12,Agartala,Imphal,1713,1451,3164
2026,1,Agartala,Imphal,1674,1712,3386
2026,2,Agartala,Imphal,1362,1375,2737
2026,3,Agartala,Imphal,1664,1776,3440
2026,4,Agartala,Imphal,1122,1118,2240
2019,3,Agartala,Jaipur,0,110,110
2025,4,Agartala,Jaipur,27,20,47
2025,5,Agartala,Jaipur,10,21,31
2025,6,Agartala,Jaipur,48,10,58
2025,7,Agartala,Jaipur,44,32,76
2025,8,Agartala,Jaipur,27,29,56
2025,9,Agartala,Jaipur,7,32,39
2025,10,Agartala,Jaipur,9,14,23
2026,3,Agartala,Jaipur,17,11,28
2026,4,Agartala,Jaipur,106,103,209
2022,8,Agartala,Jorhat,0,2,2
2020,3,Agartala,Kochi,6,0,6
2023,11,Agartala,Kochi,40,34,74
2023,12,Agartala,Kochi,39,75,114
2019,5,Agartala,Kolkata,35951,34401,70352
2019,6,Agartala,Kolkata,37962,37403,75365
2019,7,Agartala,Kolkata,40108,37956,78064
2019,8,Agartala,Kolkata,39618,34960,74578
2019,9,Agartala,Kolkata,34780,35673,70453
2019,10,Agartala,Kolkata,38473,34929,73402
2019,11,Agartala,Kolkata,47474,45092,92566
2019,12,Agartala,Kolkata,43814,46100,89914
2020,1,Agartala,Kolkata,41624,44350,85974
2020,2,Agartala,Kolkata,39620,36551,76171
2020,3,Agartala,Kolkata,27277,32860,60137
2020,5,Agartala,Kolkata,486,494,980
2020,6,Agartala,Kolkata,9803,12288,22091
2020,7,Agartala,Kolkata,5351,6362,11713
2020,8,Agartala,Kolkata,4604,7521,12125
2020,9,Agartala,Kolkata,8089,10318,18407
2020,10,Agartala,Kolkata,15005,17018,32023
2020,11,Agartala,Kolkata,22259,18622,40881
2020,12,Agartala,Kolkata,23824,25224,49048
2021,1,Agartala,Kolkata,27172,27012,54184
2021,2,Agartala,Kolkata,27391,25095,52486
2021,3,Agartala,Kolkata,29387,26332,55719
2021,4,Agartala,Kolkata,18655,18989,37644
2021,6,Agartala,Kolkata,8054,8465,16519
2021,7,Agartala,Kolkata,15980,12985,28965
2021,8,Agartala,Kolkata,27319,21169,48488
2021,9,Agartala,Kolkata,30097,26934,57031
2021,10,Agartala,Kolkata,33611,30458,64069
2021,11,Agartala,Kolkata,38728,35135,73863
2021,12,Agartala,Kolkata,39685,37677,77362
2022,1,Agartala,Kolkata,21159,27310,48469
2022,2,Agartala,Kolkata,24647,21301,45948
2022,3,Agartala,Kolkata,36607,31948,68555
2022,4,Agartala,Kolkata,36691,35131,71822
2022,5,Agartala,Kolkata,43215,40835,84050
2022,6,Agartala,Kolkata,34670,35449,70119
2022,7,Agartala,Kolkata,39576,35266,74842
2022,8,Agartala,Kolkata,36747,32251,68998
2022,9,Agartala,Kolkata,35747,36076,71823
2022,10,Agartala,Kolkata,39460,33042,72502
2022,11,Agartala,Kolkata,27406,28593,55999
2022,12,Agartala,Kolkata,33537,35692,69229
2023,1,Agartala,Kolkata,32722,33706,66428
2023,2,Agartala,Kolkata,31661,28866,60527
2023,3,Agartala,Kolkata,37714,38145,75859
2023,4,Agartala,Kolkata,36408,39663,76071
2023,5,Agartala,Kolkata,37985,38086,76071
2023,6,Agartala,Kolkata,34237,36228,70465
2023,7,Agartala,Kolkata,38432,36228,74660
2023,8,Agartala,Kolkata,38875,35980,74855
2023,9,Agartala,Kolkata,36862,36378,73240
2023,10,Agartala,Kolkata,35815,37808,73623
2023,11,Agartala,Kolkata,36539,35108,71647
2023,12,Agartala,Kolkata,34262,36047,70309
2024,1,Agartala,Kolkata,30666,32561,63227
2024,2,Agartala,Kolkata,32045,32680,64725
2024,3,Agartala,Kolkata,37092,36601,73693
2024,4,Agartala,Kolkata,29983,31739,61722
2024,6,Agartala,Kolkata,34136,34626,68762
2024,7,Agartala,Kolkata,35004,33891,68895
2024,8,Agartala,Kolkata,32172,34199,66371
2024,9,Agartala,Kolkata,32595,35120,67715
2024,10,Agartala,Kolkata,33339,33454,66793
2024,11,Agartala,Kolkata,29721,30661,60382
2024,12,Agartala,Kolkata,32054,32424,64478
2025,1,Agartala,Kolkata,29428,29886,59314
2025,2,Agartala,Kolkata,26757,27357,54114
2025,3,Agartala,Kolkata,30230,30962,61192
2025,4,Agartala,Kolkata,34630,37777,72407
2025,5,Agartala,Kolkata,36370,37055,73425
2025,6,Agartala,Kolkata,32463,34012,66475
2025,7,Agartala,Kolkata,36643,31420,68063
2025,8,Agartala,Kolkata,32519,32126,64645
2025,9,Agartala,Kolkata,28415,32333,60748
2025,10,Agartala,Kolkata,37795,32844,70639
2025,11,Agartala,Kolkata,36902,37604,74506
2025,12,Agartala,Kolkata,34342,36165,70507
2026,1,Agartala,Kolkata,35231,41179,76410
2026,2,Agartala,Kolkata,31779,30768,62547
2026,3,Agartala,Kolkata,33041,35797,68838
2026,4,Agartala,Kolkata,34338,35846,70184
2022,1,Agartala,Lucknow,0,37,37
2022,2,Agartala,Lucknow,0,57,57
2026,3,Agartala,Lucknow,0,1,1
2019,10,Agartala,Mumbai,37,15,52
2019,11,Agartala,Mumbai,329,237,566
2019,12,Agartala,Mumbai,910,480,1390
2020,1,Agartala,Mumbai,721,579,1300
2020,2,Agartala,Mumbai,497,617,1114
2020,3,Agartala,Mumbai,269,360,629
2021,7,Agartala,Mumbai,0,27,27
2021,8,Agartala,Mumbai,0,89,89
2021,9,Agartala,Mumbai,0,139,139
2021,10,Agartala,Mumbai,0,232,232
2021,11,Agartala,Mumbai,0,107,107
2021,12,Agartala,Mumbai,0,257,257
2022,1,Agartala,Mumbai,0,132,132
2022,2,Agartala,Mumbai,0,106,106
2022,3,Agartala,Mumbai,0,49,49
2026,3,Agartala,Mumbai (Mumbai),0,10,10
2018,11,Agartala,Nagpur,40,0,40
2019,10,Agartala,Nagpur,2,0,2
2019,11,Agartala,Nagpur,17,0,17
2019,12,Agartala,Nagpur,16,0,16
2020,1,Agartala,Nagpur,4,0,4
2020,2,Agartala,Nagpur,6,0,6
2020,3,Agartala,Nagpur,3,0,3
2018,2,Agartala,Port Blair,0,8,8
2018,3,Agartala,Port Blair,0,17,17
2017,6,Agartala,Pune,14,0,14
2017,7,Agartala,Pune,125,0,125
2017,8,Agartala,Pune,141,0,141
2017,9,Agartala,Pune,76,0,76
2017,10,Agartala,Pune,136,0,136
2017,11,Agartala,Pune,92,0,92
2017,12,Agartala,Pune,199,0,199
2018,1,Agartala,Pune,107,0,107
2018,2,Agartala,Pune,119,0,119
2018,3,Agartala,Pune,187,0,187
2018,4,Agartala,Pune,227,0,227
2018,5,Agartala,Pune,165,0,165
2018,6,Agartala,Pune,237,0,237
2018,7,Agartala,Pune,146,0,146
2018,8,Agartala,Pune,162,0,162
2018,9,Agartala,Pune,192,0,192
2018,10,Agartala,Pune,405,0,405
2018,11,Agartala,Pune,239,0,239
2018,12,Agartala,Pune,529,0,529
2024,11,Agartala,Raipur,0,178,178
2021,6,Agartala,Ranchi,2,0,2
2018,5,Agartala,Shillong,43,27,70
2021,3,Agartala,Shillong,5,18,23
2021,4,Agartala,Shillong,217,257,474
2021,7,Agartala,Shillong,147,141,288
2021,8,Agartala,Shillong,286,287,573
2021,9,Agartala,Shillong,669,445,1114
2021,10,Agartala,Shillong,783,630,1413
2021,11,Agartala,Shillong,570,524,1094
2021,12,Agartala,Shillong,666,771,1437
2022,1,Agartala,Shillong,452,410,862
2022,2,Agartala,Shillong,503,335,838
2022,3,Agartala,Shillong,905,538,1443
2022,4,Agartala,Shillong,716,628,1344
2022,5,Agartala,Shillong,785,623,1408
2022,6,Agartala,Shillong,739,659,1398
2022,7,Agartala,Shillong,844,679,1523
2022,8,Agartala,Shillong,823,725,1548
2022,9,Agartala,Shillong,639,557,1196
2022,10,Agartala,Shillong,701,606,1307
2022,11,Agartala,Shillong,582,641,1223
2022,12,Agartala,Shillong,555,643,1198
2023,1,Agartala,Shillong,573,473,1046
2023,2,Agartala,Shillong,628,281,909
2023,3,Agartala,Shillong,538,430,968
2023,4,Agartala,Shillong,670,589,1259
2023,5,Agartala,Shillong,747,614,1361
2023,6,Agartala,Shillong,694,676,1370
2023,7,Agartala,Shillong,726,599,1325
2023,8,Agartala,Shillong,673,587,1260
2023,9,Agartala,Shillong,646,632,1278
2023,10,Agartala,Shillong,720,687,1407
2023,11,Agartala,Shillong,620,527,1147
2023,12,Agartala,Shillong,530,624,1154
2024,1,Agartala,Shillong,393,420,813
2024,2,Agartala,Shillong,590,391,981
2024,3,Agartala,Shillong,607,544,1151
2016,4,Agartala,Silchar,2,0,2
2025,10,Agartala,Silchar,53,67,120
2025,11,Agartala,Silchar,397,362,759
2025,12,Agartala,Silchar,693,280,973
2026,1,Agartala,Silchar,797,471,1268
2026,2,Agartala,Silchar,410,516,926
2026,3,Agartala,Silchar,576,390,966
2026,4,Agartala,Silchar,481,344,825
2021,4,Agartala,Trivandrum,35,0,35
2025,8,Agartala,Vijayawada,1,0,1
2016,8,Agartala,Visakhapatnam,11,0,11
2016,9,Agartala,Visakhapatnam,27,0,27
2016,10,Agartala,Visakhapatnam,39,0,39
2016,11,Agartala,Visakhapatnam,63,0,63
2016,12,Agartala,Visakhapatnam,69,0,69
2017,2,Agartala,Visakhapatnam,87,0,87
2017,3,Agartala,Visakhapatnam,78,0,78
2017,4,Agartala,Visakhapatnam,95,0,95
2017,5,Agartala,Visakhapatnam,119,0,119
2017,6,Agartala,Visakhapatnam,181,0,181
2017,7,Agartala,Visakhapatnam,58,0,58
2017,9,Agartala,Visakhapatnam,81,0,81
2017,10,Agartala,Visakhapatnam,91,0,91
2017,11,Agartala,Visakhapatnam,4,0,4
2018,2,Agartala,Visakhapatnam,46,0,46
2018,3,Agartala,Visakhapatnam,160,0,160
2018,4,Agartala,Visakhapatnam,182,3,185
2018,5,Agartala,Visakhapatnam,198,2,200
2018,6,Agartala,Visakhapatnam,167,2,169
2018,7,Agartala,Visakhapatnam,95,0,95
2018,8,Agartala,Visakhapatnam,100,0,100
2018,9,Agartala,Visakhapatnam,92,0,92
2018,10,Agartala,Visakhapatnam,108,0,108
2019,2,Agartala,Visakhapatnam,110,0,110
2019,3,Agartala,Visakhapatnam,151,0,151
2022,11,Agartala,Visakhapatnam,101,86,187
2022,12,Agartala,Visakhapatnam,285,98,383
2023,1,Agartala,Visakhapatnam,167,287,454
2023,2,Agartala,Visakhapatnam,67,117,184
2023,3,Agartala,Visakhapatnam,51,107,158
2024,8,Agartala,Visakhapatnam,5,0,5
2015,9,Agatti Island,Bengaluru,44,47,91
2015,12,Agatti Island,Bengaluru,146,144,290
2016,1,Agatti Island,Bengaluru,182,124,306
2016,2,Agatti Island,Bengaluru,116,79,195
2016,3,Agatti Island,Bengaluru,77,83,160
2017,3,Agatti Island,Bengaluru,0,17,17
2018,5,Agatti Island,Bengaluru,100,106,206
2018,6,Agatti Island,Bengaluru,33,60,93
2018,7,Agatti Island,Bengaluru,60,43,103
2018,8,Agatti Island,Bengaluru,49,37,86
2018,9,Agatti Island,Bengaluru,54,28,82
2018,10,Agatti Island,Bengaluru,2299,2465,4764
2019,1,Agatti Island,Bengaluru,117,127,244
2019,3,Agatti Island,Bengaluru,86,62,148
2019,4,Agatti Island,Bengaluru,60,65,125
2019,5,Agatti Island,Bengaluru,98,61,159
2019,6,Agatti Island,Bengaluru,23,13,36
2019,7,Agatti Island,Bengaluru,20,11,31
2019,8,Agatti Island,Bengaluru,30,19,49
2019,9,Agatti Island,Bengaluru,40,20,60
2019,10,Agatti Island,Bengaluru,57,76,133
2019,11,Agatti Island,Bengaluru,111,85,196
2019,12,Agatti Island,Bengaluru,314,149,463
2020,1,Agatti Island,Bengaluru,377,148,525
2020,2,Agatti Island,Bengaluru,305,88,393
2020,3,Agatti Island,Bengaluru,197,60,257
2021,2,Agatti Island,Bengaluru,26,25,51
2021,3,Agatti Island,Bengaluru,69,67,136
2021,4,Agatti Island,Bengaluru,70,92,162
2021,6,Agatti Island,Bengaluru,2,4,6
2021,7,Agatti Island,Bengaluru,10,7,17
2021,8,Agatti Island,Bengaluru,9,10,19
2021,9,Agatti Island,Bengaluru,22,13,35
2021,10,Agatti Island,Bengaluru,69,90,159
2021,11,Agatti Island,Bengaluru,27,14,41
2021,12,Agatti Island,Bengaluru,27,41,68
2022,1,Agatti Island,Bengaluru,19,18,37
2022,2,Agatti Island,Bengaluru,32,38,70
2022,3,Agatti Island,Bengaluru,26,15,41
2022,4,Agatti Island,Bengaluru,27,14,41
2022,5,Agatti Island,Bengaluru,27,41,68
2022,6,Agatti Island,Bengaluru,27,14,41
2022,7,Agatti Island,Bengaluru,32,38,70
2022,8,Agatti Island,Bengaluru,27,41,68
2022,9,Agatti Island,Bengaluru,27,14,41
2022,10,Agatti Island,Bengaluru,6,5,11
2022,11,Agatti Island,Bengaluru,16,14,30
2022,12,Agatti Island,Bengaluru,13,21,34
2023,2,Agatti Island,Bengaluru,3,1,4
2023,3,Agatti Island,Bengaluru,13,9,22
2023,4,Agatti Island,Bengaluru,45,0,45
2024,3,Agatti Island,Bengaluru,15,23,38
2024,4,Agatti Island,Bengaluru,786,978,1764
2024,6,Agatti Island,Bengaluru,266,157,423
2024,7,Agatti Island,Bengaluru,105,125,230
2024,8,Agatti Island,Bengaluru,410,365,775
2024,9,Agatti Island,Bengaluru,899,1336,2235
2024,10,Agatti Island,Bengaluru,1015,1486,2501
2024,11,Agatti Island,Bengaluru,580,917,1497
2024,12,Agatti Island,Bengaluru,663,1073,1736
2025,1,Agatti Island,Bengaluru,724,857,1581
2025,2,Agatti Island,Bengaluru,435,641,1076
2025,3,Agatti Island,Bengaluru,619,1092,1711
2025,4,Agatti Island,Bengaluru,794,1033,1827
2025,5,Agatti Island,Bengaluru,694,625,1319
2025,6,Agatti Island,Bengaluru,188,211,399
2025,7,Agatti Island,Bengaluru,137,63,200
2025,8,Agatti Island,Bengaluru,112,83,195
2025,9,Agatti Island,Bengaluru,544,537,1081
2025,10,Agatti Island,Bengaluru,832,1077,1909
2025,11,Agatti Island,Bengaluru,880,1134,2014
2025,12,Agatti Island,Bengaluru,766,997,1763
2026,1,Agatti Island,Bengaluru,936,1021,1957
2026,2,Agatti Island,Bengaluru,869,786,1655
2026,3,Agatti Island,Bengaluru,831,709,1540
2026,4,Agatti Island,Bengaluru,756,781,1537
2020,1,Agatti Island,Chennai,7,3,10
2024,4,Agatti Island,Goa,239,227,466
2024,6,Agatti Island,Goa,228,195,423
2024,7,Agatti Island,Goa,378,495,873
2024,8,Agatti Island,Goa,187,443,630
2024,9,Agatti Island,Goa,793,1243,2036
2024,10,Agatti Island,Goa,1261,1264,2525
2024,11,Agatti Island,Goa,1208,940,2148
2024,12,Agatti Island,Goa,1299,1633,2932
2025,1,Agatti Island,Goa,1381,1739,3120
2025,2,Agatti Island,Goa,1181,1388,2569
2025,3,Agatti Island,Goa,1134,1045,2179
2025,4,Agatti Island,Goa,1391,1787,3178
2025,5,Agatti Island,Goa,1472,1946,3418
2025,6,Agatti Island,Goa,919,1058,1977
2025,7,Agatti Island,Goa,994,1117,2111
2025,8,Agatti Island,Goa,1333,1667,3000
2025,9,Agatti Island,Goa,1400,1711,3111
2025,10,Agatti Island,Goa,1539,2060,3599
2025,11,Agatti Island,Goa,1496,1980,3476
2025,12,Agatti Island,Goa,1444,1886,3330
2026,1,Agatti Island,"Goa (Mopa, North Goa)",1529,1891,3420
2026,2,Agatti Island,"Goa (Mopa, North Goa)",1307,1589,2896
2026,3,Agatti Island,"Goa (Mopa, North Goa)",1413,1711,3124
2026,4,Agatti Island,"Goa (Mopa, North Goa)",1466,1769,3235
2015,4,Agatti Island,Kochi,902,785,1687
2015,5,Agatti Island,Kochi,482,787,1269
2015,6,Agatti Island,Kochi,506,750,1256
2015,7,Agatti Island,Kochi,375,524,899
2015,8,Agatti Island,Kochi,484,430,914
2015,9,Agatti Island,Kochi,475,600,1075
2015,10,Agatti Island,Kochi,607,688,1295
2015,11,Agatti Island,Kochi,860,727,1587
2015,12,Agatti Island,Kochi,720,709,1429
2016,1,Agatti Island,Kochi,778,729,1507
2016,2,Agatti Island,Kochi,754,716,1470
2016,3,Agatti Island,Kochi,851,803,1654
2016,4,Agatti Island,Kochi,1623,0,1623
2016,5,Agatti Island,Kochi,1426,0,1426
2016,6,Agatti Island,Kochi,1119,0,1119
2016,7,Agatti Island,Kochi,1052,0,1052
2016,8,Agatti Island,Kochi,411,465,876
2016,9,Agatti Island,Kochi,448,686,1134
2016,10,Agatti Island,Kochi,1473,0,1473
2016,11,Agatti Island,Kochi,777,828,1605
2016,12,Agatti Island,Kochi,1020,1128,2148
2017,1,Agatti Island,Kochi,1138,1084,2222
2017,2,Agatti Island,Kochi,954,914,1868
2017,3,Agatti Island,Kochi,898,928,1826
2017,4,Agatti Island,Kochi,961,1209,2170
2017,5,Agatti Island,Kochi,1050,1412,2462
2017,6,Agatti Island,Kochi,478,824,1302
2017,7,Agatti Island,Kochi,590,604,1194
2017,8,Agatti Island,Kochi,577,652,1229
2017,9,Agatti Island,Kochi,863,956,1819
2017,10,Agatti Island,Kochi,1035,1167,2202
2017,11,Agatti Island,Kochi,985,1213,2198
2017,12,Agatti Island,Kochi,910,1072,1982
2018,1,Agatti Island,Kochi,1294,1515,2809
2018,2,Agatti Island,Kochi,966,1173,2139
2018,3,Agatti Island,Kochi,1104,1205,2309
2018,4,Agatti Island,Kochi,1270,1451,2721
2018,5,Agatti Island,Kochi,998,1218,2216
2018,6,Agatti Island,Kochi,502,785,1287
2018,7,Agatti Island,Kochi,489,653,1142
2018,8,Agatti Island,Kochi,371,403,774
2018,9,Agatti Island,Kochi,513,617,1130
2018,10,Agatti Island,Kochi,60,39,99
2018,11,Agatti Island,Kochi,2510,42,2552
2018,12,Agatti Island,Kochi,2634,104,2738
2019,1,Agatti Island,Kochi,1561,1622,3183
2019,2,Agatti Island,Kochi,2542,0,2542
2019,3,Agatti Island,Kochi,1076,1255,2331
2019,4,Agatti Island,Kochi,1113,1298,2411
2019,5,Agatti Island,Kochi,823,1312,2135
2019,6,Agatti Island,Kochi,722,1143,1865
2019,7,Agatti Island,Kochi,591,930,1521
2019,8,Agatti Island,Kochi,423,755,1178
2019,9,Agatti Island,Kochi,641,1331,1972
2019,10,Agatti Island,Kochi,1226,1518,2744
2019,11,Agatti Island,Kochi,830,1405,2235
2019,12,Agatti Island,Kochi,0,1511,1511
2020,1,Agatti Island,Kochi,0,1851,1851
2020,2,Agatti Island,Kochi,0,1601,1601
2020,3,Agatti Island,Kochi,0,948,948
2021,2,Agatti Island,Kochi,217,222,439
2021,3,Agatti Island,Kochi,483,510,993
2021,4,Agatti Island,Kochi,632,1198,1830
2021,6,Agatti Island,Kochi,276,244,520
2021,7,Agatti Island,Kochi,352,381,733
2021,8,Agatti Island,Kochi,519,549,1068
2021,9,Agatti Island,Kochi,575,921,1496
2021,10,Agatti Island,Kochi,1030,1097,2127
2021,11,Agatti Island,Kochi,1313,1568,2881
2021,12,Agatti Island,Kochi,1629,2007,3636
2022,1,Agatti Island,Kochi,1240,1679,2919
2022,2,Agatti Island,Kochi,1169,1693,2862
2022,3,Agatti Island,Kochi,1492,1893,3385
2022,4,Agatti Island,Kochi,1313,1568,2881
2022,5,Agatti Island,Kochi,1629,2007,3636
2022,6,Agatti Island,Kochi,1313,1568,2881
2022,7,Agatti Island,Kochi,1169,1693,2862
2022,8,Agatti Island,Kochi,1629,2007,3636
2022,9,Agatti Island,Kochi,1313,1568,2881
2022,10,Agatti Island,Kochi,1848,2023,3871
2022,11,Agatti Island,Kochi,1593,2003,3596
2022,12,Agatti Island,Kochi,1908,2455,4363
2023,1,Agatti Island,Kochi,2023,2315,4338
2023,2,Agatti Island,Kochi,1524,1825,3349
2023,3,Agatti Island,Kochi,1673,1918,3591
2023,4,Agatti Island,Kochi,1440,1877,3317
2023,5,Agatti Island,Kochi,1886,2086,3972
2023,6,Agatti Island,Kochi,745,1269,2014
2023,7,Agatti Island,Kochi,569,714,1283
2023,8,Agatti Island,Kochi,833,1084,1917
2023,9,Agatti Island,Kochi,1281,1955,3236
2023,10,Agatti Island,Kochi,1747,2112,3859
2023,11,Agatti Island,Kochi,1662,2020,3682
2023,12,Agatti Island,Kochi,1728,2253,3981
2024,1,Agatti Island,Kochi,1765,2312,4077
2024,2,Agatti Island,Kochi,1981,2590,4571
2024,3,Agatti Island,Kochi,2117,2627,4744
2024,4,Agatti Island,Kochi,1727,2351,4078
2024,6,Agatti Island,Kochi,1179,1775,2954
2024,7,Agatti Island,Kochi,746,1001,1747
2024,8,Agatti Island,Kochi,880,1243,2123
2024,9,Agatti Island,Kochi,2310,3299,5609
2024,10,Agatti Island,Kochi,2822,3729,6551
2024,11,Agatti Island,Kochi,2888,3812,6700
2024,12,Agatti Island,Kochi,3094,4197,7291
2025,1,Agatti Island,Kochi,3124,4004,7128
2025,2,Agatti Island,Kochi,2987,3862,6849
2025,3,Agatti Island,Kochi,3041,3889,6930
2025,4,Agatti Island,Kochi,2733,3603,6336
2025,5,Agatti Island,Kochi,2375,3191,5566
2025,6,Agatti Island,Kochi,1746,1981,3727
2025,7,Agatti Island,Kochi,1000,1274,2274
2025,8,Agatti Island,Kochi,1786,2209,3995
2025,9,Agatti Island,Kochi,2178,3041,5219
2025,10,Agatti Island,Kochi,1420,2168,3588
2025,11,Agatti Island,Kochi,2200,2869,5069
2025,12,Agatti Island,Kochi,2353,2811,5164
2026,1,Agatti Island,Kochi,2945,3646,6591
2026,2,Agatti Island,Kochi,2739,3343,6082
2026,3,Agatti Island,Kochi,3913,4484,8397
